"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E740","2020-02-27 13:00:00","27.000","56.000","1.800","22.200","0.720","1010.900","","0.000","-99.000","-99.000","-99.000","22.400","","18.300",""
"C0AI20","2020-02-27 13:00:00","25.000","51.000","6.900","18.000","0.820","1019.700","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0E550","2020-02-27 13:00:00","84.000","21.000","2.900","21.700","0.660","1009.700","","0.000","-99.000","-99.000","-99.000","21.700","","17.700",""
"C0X060","2020-02-27 13:00:00","19.000","16.000","2.300","26.700","0.620","1017.900","","0.000","-99.000","-99.000","-99.000","27.000","","19.700",""
"C0AC60","2020-02-27 13:00:00","55.000","76.000","4.300","21.600","0.690","1014.800","","0.000","13.700","69.000","","22.100","","17.600",""
"C0UA70","2020-02-27 13:00:00","547.000","43.000","3.700","15.000","0.990","960.300","","6.000","-99.000","-99.000","-99.000","16.000","","13.500",""
"C0G740","2020-02-27 13:00:00","24.000","351.000","4.800","22.300","0.720","1016.500","","0.000","10.900","336.000","","23.100","","18.500",""
"C0F9N0","2020-02-27 13:00:00","75.000","342.000","1.100","26.900","0.490","1009.500","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0F9T0","2020-02-27 13:00:00","111.000","334.000","3.200","23.700","0.630","1005.300","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0S710","2020-02-27 13:00:00","382.000","27.000","3.700","19.200","0.800","978.400","","0.000","10.200","18.000","","19.200","","17.100",""
"C0M680","2020-02-27 13:00:00","37.000","27.000","1.500","25.100","0.650","1016.000","","0.000","-99.000","-99.000","-99.000","25.700","","19.300",""
"C0X220","2020-02-27 13:00:00","26.000","12.000","2.600","24.300","0.650","1015.500","","0.000","-99.000","-99.000","-99.000","24.300","","19.100",""
"C0R560","2020-02-27 13:00:00","22.000","236.000","2.400","25.600","0.680","1016.200","","0.000","-99.000","-99.000","-99.000","26.300","","20.700",""
"C0F9P0","2020-02-27 13:00:00","26.000","26.000","4.400","21.700","0.770","1016.900","","0.000","15.300","43.000","","21.900","","18.700",""
"C0O970","2020-02-27 13:00:00","71.000","274.000","2.000","28.500","0.580","1010.300","","0.000","-99.000","-99.000","-99.000","28.500","","20.000",""
"C0F0B0","2020-02-27 13:00:00","311.000","3.000","2.400","24.700","0.570","982.700","","0.000","-99.000","-99.000","-99.000","24.700","","16.000",""
"C0R700","2020-02-27 13:00:00","19.000","50.000","3.700","25.800","0.680","1016.500","","0.000","-99.000","-99.000","-99.000","26.200","","21.600",""
"C0R620","2020-02-27 13:00:00","34.000","43.000","3.500","21.100","0.980","1016.600","","11.500","12.500","28.000","","24.200","","21.100",""
"C0C660","2020-02-27 13:00:00","176.000","32.000","7.000","18.700","0.810","1000.300","","0.000","-99.000","-99.000","-99.000","18.900","","16.500",""
"C0SA10","2020-02-27 13:00:00","411.000","110.000","0.600","21.200","0.760","974.500","","0.000","-99.000","-99.000","-99.000","21.800","","18.300",""
"C0M740","2020-02-27 13:00:00","15.000","4.000","1.600","25.300","0.600","1016.300","","0.000","-99.000","-99.000","-99.000","25.300","","19.100",""
"C0K460","2020-02-27 13:00:00","60.000","301.000","2.300","24.100","0.630","1010.900","","0.000","-99.000","-99.000","-99.000","24.300","","18.900",""
"C0X100","2020-02-27 13:00:00","10.000","332.000","2.700","26.400","0.550","1015.600","","0.000","-99.000","-99.000","-99.000","26.400","","20.900",""
"C0K560","2020-02-27 13:00:00","117.000","303.000","1.300","25.900","0.600","1005.700","","0.000","-99.000","-99.000","-99.000","25.900","","19.100",""
"C0R150","2020-02-27 13:00:00","105.000","219.000","1.100","26.700","0.610","1004.700","","0.000","-99.000","-99.000","-99.000","29.400","","20.100",""
"C0S690","2020-02-27 13:00:00","522.000","25.000","1.000","20.300","0.870","961.700","","0.000","-99.000","-99.000","-99.000","20.800","","17.700",""
"C0U870","2020-02-27 13:00:00","474.000","105.000","0.600","16.000","0.990","968.900","","11.000","-99.000","-99.000","-99.000","17.700","","14.300",""
"C0A520","2020-02-27 13:00:00","48.000","64.000","5.100","20.400","0.770","1016.300","","0.000","11.000","85.000","","21.100","","18.200",""
"C0X130","2020-02-27 13:00:00","27.000","19.000","2.600","26.100","0.640","1014.700","","0.000","-99.000","-99.000","-99.000","26.100","","20.600",""
"C0V400","2020-02-27 13:00:00","56.000","316.000","2.500","26.600","0.660","1011.000","","0.000","-99.000","-99.000","-99.000","26.600","","20.500",""
"C0UA40","2020-02-27 13:00:00","1121.000","32.000","2.800","12.400","0.990","896.400","","18.000","-99.000","-99.000","-99.000","14.100","","11.500",""
"C0G720","2020-02-27 13:00:00","50.000","319.000","3.100","24.300","0.640","1012.500","","0.000","-99.000","-99.000","-99.000","24.700","","18.600",""
"C0G890","2020-02-27 13:00:00","24.000","4.000","8.000","21.800","0.800","1016.200","","0.000","13.700","360.000","","22.100","","18.700",""
"C0I540","2020-02-27 13:00:00","3344.000","-99.000","-99.000","7.000","0.810","685.500","","-99.000","-99.000","-99.000","-99.000","7.900","","0.500",""
"C0K390","2020-02-27 13:00:00","31.000","8.000","2.000","24.200","0.640","1015.300","","0.000","-99.000","-99.000","-99.000","24.600","","18.800",""
"C0T9A0","2020-02-27 13:00:00","498.000","0.000","0.000","16.000","0.990","965.500","","5.500","-99.000","-99.000","-99.000","18.100","","15.300",""
"C0AH40","2020-02-27 13:00:00","426.000","41.000","3.000","16.600","0.980","971.700","","0.000","9.600","57.000","","16.800","","15.200",""
"C0X280","2020-02-27 13:00:00","22.000","4.000","5.100","23.900","0.680","1016.400","","0.000","-99.000","-99.000","-99.000","24.200","","19.300",""
"C0V620","2020-02-27 13:00:00","18.000","287.000","2.600","25.200","0.690","1016.200","","0.000","-99.000","-99.000","-99.000","26.000","","20.600",""
"C0H960","2020-02-27 13:00:00","120.000","219.000","1.100","26.600","0.520","1003.400","","0.000","-99.000","-99.000","-99.000","26.600","","19.000",""
"C0M530","2020-02-27 13:00:00","1385.000","185.000","0.400","16.800","0.880","872.900","","0.000","-99.000","-99.000","-99.000","20.200","","12.100",""
"C0R170","2020-02-27 13:00:00","26.000","219.000","1.300","27.000","0.610","1015.100","","0.000","-99.000","-99.000","-99.000","28.300","","20.500",""
"C0I420","2020-02-27 13:00:00","305.000","220.000","3.600","26.500","0.520","982.700","","0.000","-99.000","-99.000","-99.000","26.500","","15.500",""
"C0A640","2020-02-27 13:00:00","241.000","0.000","0.100","17.100","0.910","996.600","","0.500","-99.000","-99.000","-99.000","18.100","","15.400",""
"C0A930","2020-02-27 13:00:00","216.000","101.000","1.400","15.900","0.990","996.300","","4.500","-99.000","-99.000","-99.000","16.400","","15.300",""
"C0F9M0","2020-02-27 13:00:00","230.000","319.000","2.900","23.800","0.560","991.800","","0.000","-99.000","-99.000","-99.000","24.000","","16.600",""
"C0AC40","2020-02-27 13:00:00","1079.000","217.000","3.200","12.100","0.990","898.900","","1.500","13.200","64.000","","12.200","","9.900",""
"C0AI00","2020-02-27 13:00:00","188.000","49.000","1.900","20.700","0.780","1000.800","","0.000","7.100","22.000","","22.500","","17.000",""
"C0T9M0","2020-02-27 13:00:00","92.000","317.000","1.800","19.300","0.970","1013.400","","13.000","-99.000","-99.000","-99.000","21.800","","18.600",""
